AGE,ACCESSIBILITY,EDUCATION_LEVEL,EMPLOYMENT,GENDER,MENTAL_HEALTH,MAIN_BRANCH,YEARS_CODE,YEARS_CODE_PRO,COMPUTER_SKILLS,EMPLOYED
<35,No,Undergraduate,1,Man,0,Dev,1,0,15,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,13,0
>35,No,Undergraduate,1,Man,0,Dev,36,23,22,1
<35,No,NoHigherEd,1,Man,1,Dev,10,3,17,1
<35,No,Undergraduate,1,Man,0,Dev,1,0,13,0
>35,No,Undergraduate,1,Man,0,Dev,19,18,17,1
>35,No,Undergraduate,1,Man,1,Dev,38,22,13,0
<35,No,Master,1,Man,0,Dev,12,8,11,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,13,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,21,1
<35,No,NoHigherEd,1,Man,0,Dev,10,1,17,1
>35,No,Other,0,Man,0,Dev,21,19,13,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,6,0
>35,No,Master,1,Man,0,Dev,34,23,16,0
>35,No,Undergraduate,1,Man,0,Dev,22,14,13,0
<35,No,Other,1,Man,0,Dev,5,2,11,1
<35,No,Undergraduate,1,Man,1,Dev,6,3,12,1
<35,No,Master,1,Woman,1,Dev,10,3,5,0
<35,No,Master,1,Man,0,Dev,12,8,14,0
<35,No,PhD,1,NonBinary,1,Dev,10,1,11,1
>35,No,Master,1,Man,0,Dev,15,11,20,1
<35,No,Undergraduate,1,Man,1,Dev,11,6,9,0
>35,No,Master,1,Man,0,Dev,19,13,30,1
<35,No,Undergraduate,1,Man,0,Dev,15,10,16,0
<35,No,Undergraduate,1,Man,0,Dev,15,8,12,1
<35,No,Undergraduate,1,Man,0,Dev,14,3,14,1
>35,No,Other,1,Man,0,Dev,38,19,8,0
<35,No,Undergraduate,0,Man,0,Dev,15,9,15,1
<35,No,Undergraduate,1,Man,0,Dev,15,12,10,0
<35,No,PhD,1,Man,0,NotDev,4,2,8,0
<35,No,Master,1,Man,0,Dev,11,7,12,1
<35,No,Undergraduate,1,Man,0,Dev,2,1,20,1
<35,No,Undergraduate,1,Woman,0,NotDev,3,3,6,0
>35,No,Master,1,Man,0,Dev,35,25,10,0
<35,No,Master,1,Man,1,Dev,12,5,8,1
<35,No,Undergraduate,1,Man,0,Dev,3,2,12,0
<35,No,Other,1,Man,0,Dev,10,2,19,1
<35,No,Master,0,Man,0,Dev,15,9,37,1
<35,No,Master,0,Man,0,Dev,9,5,4,0
<35,No,Undergraduate,1,Man,0,NotDev,6,1,19,1
<35,No,Master,1,Man,0,Dev,5,5,24,1
>35,No,Undergraduate,0,Man,0,Dev,28,22,22,1
>35,No,Master,0,Man,0,Dev,21,15,15,1
<35,No,Undergraduate,1,Man,0,Dev,13,8,22,1
>35,No,Master,1,Man,0,Dev,34,13,15,1
<35,Yes,Undergraduate,1,Man,0,Dev,5,2,18,1
<35,No,Undergraduate,1,Man,0,Dev,9,6,13,1
>35,No,Master,0,Man,0,NotDev,42,37,8,0
<35,No,Master,1,Man,0,Dev,5,1,9,1
<35,No,Undergraduate,1,Man,0,Dev,25,12,12,0
<35,No,Other,1,Man,0,Dev,2,1,15,1
>35,No,Undergraduate,0,Man,1,Dev,33,25,7,0
>35,No,Master,1,Man,0,Dev,30,20,12,1
<35,No,Undergraduate,1,Man,0,Dev,17,10,25,1
>35,No,Master,1,Man,0,Dev,18,14,14,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,26,1
>35,No,Other,1,Man,0,Dev,18,16,34,1
<35,No,Undergraduate,1,Man,0,Dev,12,4,12,0
<35,No,Master,0,Man,0,Dev,10,7,10,0
<35,No,Master,1,Man,1,Dev,11,2,15,1
<35,No,Undergraduate,1,NonBinary,0,Dev,6,2,12,0
<35,No,Master,1,Man,0,Dev,6,4,6,0
<35,No,Master,1,Man,0,Dev,10,4,37,1
>35,No,Other,1,Man,0,Dev,21,11,9,1
>35,No,Other,1,Man,0,Dev,5,2,15,1
>35,No,PhD,1,Man,0,Dev,18,13,27,1
<35,No,Undergraduate,1,Man,0,Dev,4,2,6,0
<35,No,NoHigherEd,0,Man,1,Dev,20,14,14,1
<35,No,Undergraduate,1,Man,1,Dev,8,4,13,1
<35,No,Undergraduate,0,Man,0,Dev,15,5,20,1
<35,No,NoHigherEd,1,Man,0,Dev,8,3,17,1
>35,No,Undergraduate,1,Man,1,Dev,20,14,21,1
<35,No,Undergraduate,1,Man,0,Dev,10,7,15,1
>35,No,NoHigherEd,1,Man,0,Dev,41,40,22,0
<35,No,Master,1,Man,0,Dev,2,1,23,1
>35,No,Other,1,Man,0,Dev,20,15,15,1
<35,No,Undergraduate,1,Man,0,Dev,14,5,16,1
<35,No,Master,1,Man,1,NotDev,6,4,18,1
<35,No,Undergraduate,1,Man,0,Dev,8,2,15,1
>35,No,Master,1,Man,0,Dev,22,16,7,0
>35,No,Undergraduate,1,Man,0,Dev,18,14,10,1
<35,No,Undergraduate,1,Man,1,Dev,8,1,2,0
<35,No,Undergraduate,1,Man,0,Dev,15,11,18,1
<35,No,NoHigherEd,1,Man,1,Dev,13,10,7,0
<35,No,Undergraduate,1,Man,1,Dev,7,4,30,1
<35,No,Undergraduate,1,Man,0,Dev,10,2,18,1
>35,No,Master,1,Man,0,Dev,22,16,23,1
>35,No,Other,1,Man,0,Dev,22,20,17,0
<35,No,NoHigherEd,0,Man,0,Dev,7,4,12,0
>35,No,PhD,1,Man,0,NotDev,10,10,7,0
<35,No,Undergraduate,1,Man,0,Dev,7,3,12,0
>35,No,Master,1,Man,0,Dev,20,14,23,1
>35,No,Undergraduate,1,Woman,0,Dev,25,8,19,1
<35,No,Master,1,Man,0,Dev,6,3,11,0
<35,No,Undergraduate,1,Man,1,Dev,8,5,7,0
<35,No,NoHigherEd,0,Man,0,Dev,6,2,19,0
>35,No,Undergraduate,0,Man,1,Dev,22,20,10,0
<35,No,Other,1,Man,0,Dev,10,3,13,0
<35,No,NoHigherEd,1,Man,0,Dev,10,2,9,0
<35,No,Undergraduate,1,Man,1,Dev,3,1,11,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,12,0
<35,No,Other,0,Man,0,Dev,8,3,17,1
>35,Yes,Master,1,Woman,1,Dev,5,5,12,0
<35,No,Master,1,Man,0,NotDev,3,3,11,1
<35,No,Undergraduate,1,Man,1,Dev,8,6,8,0
<35,No,Undergraduate,0,Man,1,Dev,4,2,16,0
<35,No,Undergraduate,1,Man,0,Dev,7,6,5,0
>35,No,Other,0,Man,1,Dev,30,12,15,0
>35,Yes,PhD,1,Woman,0,Dev,22,13,15,1
>35,No,Master,1,Man,0,Dev,26,18,10,1
<35,No,Other,1,Man,0,Dev,5,0,9,1
<35,No,Undergraduate,1,Man,1,Dev,4,2,10,1
<35,No,Undergraduate,1,Man,0,Dev,9,4,20,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,14,0
>35,No,Master,1,Man,0,Dev,10,6,13,0
<35,No,Undergraduate,1,Man,0,Dev,10,7,8,0
<35,No,Master,1,Man,1,Dev,16,14,15,1
>35,No,Undergraduate,1,Man,0,Dev,40,40,1,0
<35,No,Other,1,Man,0,Dev,15,15,22,1
<35,No,Undergraduate,1,Man,0,Dev,15,9,23,1
>35,No,Other,1,Man,0,Dev,10,6,21,1
>35,No,Undergraduate,1,Man,1,Dev,22,20,14,0
>35,No,Other,1,Man,1,Dev,30,15,18,1
<35,No,Undergraduate,1,Man,0,Dev,5,0,18,1
<35,No,Undergraduate,1,Man,0,Dev,9,3,15,1
<35,Yes,Master,1,NonBinary,1,NotDev,5,1,15,0
<35,No,Undergraduate,1,Man,0,Dev,11,7,9,0
<35,No,PhD,1,Man,0,Dev,10,5,18,1
<35,No,Undergraduate,1,Man,0,Dev,14,8,9,0
>35,Yes,Other,0,Man,1,NotDev,27,14,5,0
>35,No,Undergraduate,1,Man,1,Dev,11,8,13,1
<35,No,Other,0,Woman,1,Dev,6,2,10,0
<35,No,Undergraduate,1,Man,0,Dev,8,8,21,1
<35,No,Master,1,Man,0,NotDev,10,6,12,0
<35,No,Master,1,Man,0,Dev,4,3,14,1
<35,No,Master,1,Man,0,NotDev,7,3,8,0
<35,No,Undergraduate,1,Man,1,Dev,15,3,16,1
<35,No,Undergraduate,1,Man,0,Dev,4,0,11,0
>35,No,Master,0,Woman,0,NotDev,30,15,12,0
<35,No,Other,1,Man,0,Dev,8,9,11,1
<35,No,PhD,1,Man,0,NotDev,7,1,4,0
>35,No,Undergraduate,1,Man,0,Dev,4,4,13,0
<35,No,Undergraduate,1,Man,0,Dev,6,2,12,1
<35,No,Undergraduate,1,Man,0,Dev,8,6,18,1
>35,No,Undergraduate,1,Man,0,Dev,18,14,5,0
<35,No,NoHigherEd,1,Man,1,Dev,5,3,9,0
<35,No,Undergraduate,1,Man,0,Dev,12,8,11,0
<35,No,Master,1,Man,0,Dev,10,8,13,0
<35,No,Master,1,Man,0,Dev,11,5,19,1
<35,No,Master,1,Man,0,Dev,8,3,10,0
<35,No,Undergraduate,1,Man,0,Dev,11,8,6,1
<35,No,Master,1,Man,0,Dev,9,2,6,0
>35,No,Other,1,Man,0,Dev,14,11,25,1
>35,No,Master,1,Man,0,NotDev,38,25,10,0
<35,No,Master,1,Man,0,NotDev,4,0,5,0
<35,No,Undergraduate,1,Man,0,Dev,7,5,9,0
<35,No,Undergraduate,0,Man,0,Dev,10,2,22,1
<35,No,Undergraduate,1,Man,0,Dev,12,7,25,1
>35,No,Undergraduate,1,Man,0,NotDev,8,7,11,1
<35,No,NoHigherEd,1,Man,1,Dev,15,11,21,1
<35,No,Other,1,Man,0,Dev,7,7,18,0
<35,No,Undergraduate,1,Woman,1,Dev,10,3,12,1
<35,No,Undergraduate,1,Man,0,Dev,11,8,13,1
<35,No,NoHigherEd,0,Man,0,Dev,20,10,30,1
<35,No,Other,1,Man,0,Dev,14,9,9,0
<35,No,Undergraduate,1,Man,1,Dev,16,10,25,1
>35,No,Undergraduate,1,Man,0,Dev,13,10,6,0
>35,No,Undergraduate,1,Man,0,Dev,20,11,9,0
>35,No,Other,1,Man,0,Dev,19,16,9,0
<35,No,Other,1,Man,1,Dev,15,12,15,0
>35,No,Master,1,Man,0,Dev,23,20,23,1
<35,No,Undergraduate,1,Man,0,Dev,8,3,14,1
<35,No,Other,1,Man,0,Dev,4,3,9,1
<35,No,Undergraduate,1,Man,0,Dev,4,1,9,0
<35,No,Undergraduate,1,Man,0,Dev,8,4,17,0
<35,No,Other,1,Woman,0,Dev,12,10,13,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,16,1
<35,No,PhD,0,Man,0,Dev,10,7,13,0
>35,No,Undergraduate,0,Man,0,Dev,25,18,12,0
>35,No,Other,1,Man,0,Dev,20,18,10,1
<35,No,NoHigherEd,1,Man,0,Dev,8,5,10,0
<35,No,Other,1,Man,0,Dev,6,5,10,0
>35,No,Undergraduate,1,Man,1,Dev,27,20,3,0
<35,No,Undergraduate,1,Man,1,Dev,8,2,7,0
>35,No,Master,1,Man,0,Dev,50,50,8,1
<35,No,Undergraduate,1,Man,1,Dev,4,2,9,1
<35,No,Undergraduate,1,Woman,0,Dev,13,7,10,1
>35,No,PhD,1,Man,1,NotDev,40,25,8,0
<35,No,Undergraduate,1,Woman,0,Dev,4,2,11,1
<35,No,Master,0,Man,0,Dev,10,6,12,0
>35,No,Master,0,Man,0,Dev,25,20,8,0
>35,No,PhD,0,Man,0,NotDev,50,35,1,0
<35,No,Undergraduate,1,Man,0,Dev,20,10,18,1
>35,No,NoHigherEd,1,Man,0,Dev,5,5,10,0
>35,No,Undergraduate,1,Man,0,Dev,24,18,10,0
>35,No,Undergraduate,1,Man,1,Dev,24,17,24,1
<35,No,Other,1,Man,0,Dev,15,7,22,1
<35,No,NoHigherEd,1,Man,1,Dev,15,6,26,1
<35,No,Undergraduate,1,Man,0,Dev,20,10,21,1
<35,No,Master,1,Man,0,Dev,12,5,23,1
>35,No,Undergraduate,1,Man,0,Dev,26,21,13,1
<35,No,Undergraduate,1,Man,0,Dev,23,15,18,1
<35,No,Undergraduate,1,Man,0,Dev,12,4,9,0
>35,No,Other,1,Man,0,Dev,14,10,9,0
<35,No,Undergraduate,1,Man,0,Dev,6,0,11,0
>35,No,Undergraduate,1,Man,0,Dev,27,21,17,0
>35,No,Undergraduate,1,Man,0,Dev,29,28,3,0
>35,No,Undergraduate,1,Man,0,Dev,12,10,6,0
<35,No,Undergraduate,1,Man,0,Dev,5,3,9,0
<35,No,Other,1,Man,0,Dev,9,3,3,0
<35,No,Undergraduate,1,Man,0,Dev,10,2,17,1
<35,No,Undergraduate,1,Man,0,Dev,16,5,20,1
<35,No,Undergraduate,1,Man,0,Dev,10,7,14,1
<35,No,Other,1,Man,0,NotDev,7,1,3,0
>35,No,Undergraduate,1,Man,1,Dev,20,15,20,1
<35,No,Master,1,Man,0,Dev,12,7,21,1
<35,No,Master,1,Man,0,Dev,4,1,5,0
<35,No,Undergraduate,1,Man,0,Dev,12,6,21,1
<35,No,Master,1,Man,0,Dev,10,7,11,0
<35,No,Master,1,Man,0,NotDev,5,2,13,0
<35,No,Other,1,Man,1,Dev,8,4,3,0
>35,No,Undergraduate,1,Man,1,NotDev,15,10,21,1
<35,No,Master,1,Man,0,Dev,11,2,7,0
<35,No,Undergraduate,1,Man,1,Dev,8,4,11,1
<35,No,Other,0,Man,0,Dev,11,11,23,1
<35,No,Undergraduate,1,Man,1,Dev,6,1,20,1
<35,No,Undergraduate,1,Man,0,Dev,17,10,29,1
>35,No,NoHigherEd,0,Woman,0,Dev,3,2,13,1
>35,No,Undergraduate,1,Woman,0,Dev,10,8,15,0
<35,No,Other,0,Man,0,Dev,6,4,17,0
<35,No,Undergraduate,1,Man,0,Dev,12,0,16,0
<35,No,Master,1,Man,0,Dev,9,4,19,1
>35,No,Undergraduate,1,Man,0,Dev,16,12,9,1
>35,No,Undergraduate,1,Woman,0,Dev,17,13,4,0
<35,No,Undergraduate,1,Man,0,Dev,11,7,31,1
<35,No,Other,1,Man,0,Dev,2,2,15,1
<35,No,Undergraduate,1,Man,0,NotDev,4,0,23,1
>35,No,PhD,0,Man,0,Dev,25,10,14,0
>35,No,Undergraduate,1,Man,0,Dev,13,12,16,0
<35,No,Undergraduate,1,NonBinary,0,Dev,5,1,21,1
<35,No,Undergraduate,1,Man,0,Dev,16,9,21,1
<35,No,Undergraduate,1,Woman,0,Dev,10,2,11,0
>35,No,Master,1,Man,0,Dev,13,11,11,0
<35,No,Other,0,Man,1,Dev,7,4,27,1
<35,No,Master,0,Man,1,Dev,5,2,3,0
<35,No,Master,1,Man,0,Dev,4,3,9,0
>35,No,Undergraduate,1,Man,0,Dev,20,15,28,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,18,1
>35,No,Master,1,Man,0,Dev,12,8,5,0
<35,No,Undergraduate,1,Man,1,Dev,5,4,11,0
<35,No,Undergraduate,1,Man,0,Dev,18,9,12,1
>35,No,Undergraduate,1,Man,0,Dev,21,11,10,0
<35,No,Undergraduate,1,Man,0,Dev,16,11,8,0
<35,No,PhD,1,Man,1,NotDev,15,5,7,0
<35,No,Undergraduate,1,Man,0,NotDev,8,5,9,0
<35,No,Undergraduate,1,Man,1,Dev,8,4,9,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,11,0
<35,No,Other,1,Man,0,Dev,10,4,14,1
<35,No,Undergraduate,1,Woman,0,Dev,6,0,8,0
<35,No,Other,1,Man,0,Dev,3,1,14,1
<35,No,Other,0,Man,1,Dev,5,1,28,1
<35,No,Other,1,Man,0,Dev,12,8,3,0
<35,No,Master,1,Man,1,Dev,8,4,15,0
<35,No,Undergraduate,1,Man,0,Dev,13,18,11,1
>35,No,Undergraduate,0,Man,0,Dev,30,22,12,0
<35,No,Undergraduate,1,Man,0,Dev,8,3,11,1
<35,No,NoHigherEd,1,Man,0,Dev,8,5,5,0
<35,No,NoHigherEd,1,Man,0,Dev,14,5,8,0
<35,No,Other,1,Man,1,Dev,20,2,17,1
<35,No,Undergraduate,1,Man,0,Dev,7,4,18,1
<35,No,Undergraduate,0,Man,0,Dev,15,9,8,0
<35,No,Master,1,Man,0,Dev,8,4,18,0
<35,No,NoHigherEd,1,Man,0,Dev,10,1,9,1
<35,No,Undergraduate,1,Man,0,Dev,12,9,21,1
>35,No,Undergraduate,1,Man,0,Dev,40,25,5,0
<35,No,Undergraduate,1,Man,1,Dev,10,6,8,1
<35,No,Master,1,Man,0,Dev,14,9,9,1
<35,No,Master,1,Man,0,Dev,2,1,16,1
<35,No,Undergraduate,1,Woman,1,Dev,5,0,27,1
<35,No,Undergraduate,0,Man,1,NotDev,6,4,7,0
<35,No,Undergraduate,1,Man,1,Dev,8,5,9,0
>35,Yes,Master,1,Man,1,Dev,20,20,24,1
>35,No,Undergraduate,1,Man,0,Dev,47,42,7,0
>35,No,Master,1,Man,0,Dev,31,25,14,1
<35,No,Undergraduate,1,Woman,1,Dev,13,5,10,0
<35,No,PhD,1,Man,0,NotDev,18,4,7,0
>35,No,Master,1,Man,0,Dev,27,23,16,1
>35,Yes,Undergraduate,1,Man,1,Dev,15,12,12,1
<35,No,Undergraduate,1,Man,0,Dev,2,2,11,0
<35,No,Undergraduate,1,Man,0,Dev,15,10,11,1
>35,No,Undergraduate,1,Man,1,Dev,6,3,20,1
<35,No,Master,1,Man,0,Dev,6,5,9,1
<35,No,Master,1,Man,0,Dev,10,6,15,1
>35,No,Master,0,Man,0,Dev,22,16,25,1
<35,Yes,Undergraduate,0,Man,0,Dev,9,5,20,1
>35,No,Master,1,Man,0,Dev,38,26,5,0
>35,No,Undergraduate,1,Man,0,Dev,14,10,10,0
<35,No,Other,1,Man,0,Dev,4,0,11,1
>35,No,Undergraduate,1,Man,0,Dev,20,16,9,0
<35,No,Other,1,Man,0,NotDev,8,3,12,0
<35,No,Undergraduate,1,Man,0,Dev,15,4,10,0
>35,No,Master,1,Woman,0,Dev,2,0,6,0
>35,No,Master,1,Man,0,Dev,28,18,18,1
<35,No,NoHigherEd,0,Man,0,Dev,8,0,14,0
<35,No,NoHigherEd,1,Man,0,Dev,9,4,20,1
<35,No,Undergraduate,0,Man,1,Dev,12,3,10,0
>35,No,Undergraduate,1,Man,0,Dev,8,8,10,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,9,0
>35,No,Other,1,Man,0,NotDev,4,4,1,0
<35,No,Other,1,Man,1,Dev,10,3,16,1
>35,No,Undergraduate,1,Man,0,Dev,25,21,9,1
>35,No,Master,1,Man,0,Dev,50,25,15,1
<35,No,Master,1,Man,0,Dev,6,5,14,1
<35,No,Undergraduate,1,Man,0,Dev,12,10,4,0
>35,No,Master,0,Man,1,Dev,34,15,14,1
>35,No,Master,1,Man,0,Dev,25,20,3,0
<35,No,Undergraduate,1,Man,1,NotDev,15,9,6,0
>35,No,Other,1,Man,0,NotDev,10,7,10,0
<35,No,Other,0,Man,0,Dev,5,2,11,1
<35,No,NoHigherEd,1,Man,1,Dev,14,9,17,0
<35,No,Master,1,Man,0,Dev,17,11,5,0
<35,No,Master,0,Man,0,Dev,15,8,15,1
>35,No,Undergraduate,1,Man,0,Dev,17,15,38,1
<35,No,Undergraduate,1,Man,0,Dev,5,4,11,0
>35,No,Undergraduate,1,Man,0,Dev,41,30,10,1
<35,No,Undergraduate,1,Man,1,Dev,12,9,17,1
>35,No,Undergraduate,1,Man,1,Dev,15,10,13,0
<35,No,Undergraduate,1,Man,0,Dev,7,6,16,0
<35,No,Master,0,Man,0,Dev,5,1,9,0
<35,No,Undergraduate,1,Man,1,Dev,11,3,8,0
<35,No,Master,1,Man,0,Dev,8,5,12,1
>35,No,Undergraduate,1,Man,0,Dev,16,4,12,1
>35,No,Other,1,Man,1,Dev,25,15,14,0
>35,No,Undergraduate,1,Man,0,Dev,15,11,27,1
<35,No,Master,1,Man,1,Dev,10,2,6,0
>35,No,Master,1,Man,0,Dev,18,13,4,0
<35,No,Undergraduate,1,Man,0,Dev,7,3,7,0
<35,No,Undergraduate,1,Man,1,Dev,7,7,11,1
<35,No,Master,1,Man,1,Dev,16,8,8,1
>35,No,Undergraduate,0,Man,0,Dev,24,15,18,1
>35,No,PhD,1,Man,1,Dev,30,5,7,0
<35,No,Other,1,Man,0,Dev,7,8,9,0
<35,No,Undergraduate,1,Man,0,Dev,6,5,11,1
<35,No,Undergraduate,1,Man,0,Dev,15,7,9,0
>35,No,Undergraduate,1,Woman,0,Dev,18,14,13,1
<35,No,Undergraduate,1,Man,1,Dev,8,3,11,1
>35,No,Undergraduate,1,Man,0,Dev,44,39,15,1
<35,No,Undergraduate,1,Man,0,Dev,17,6,17,1
<35,No,Undergraduate,1,Man,0,Dev,0,0,0,0
<35,No,Undergraduate,1,Man,0,Dev,6,0,22,1
<35,No,Master,1,Man,0,Dev,7,5,11,0
<35,No,Undergraduate,0,Man,1,Dev,0,0,13,1
<35,No,Undergraduate,1,Man,0,Dev,17,13,14,1
>35,No,Other,1,Man,1,Dev,28,13,18,1
<35,No,Undergraduate,1,Man,1,NotDev,5,3,5,0
<35,No,Undergraduate,1,Man,0,Dev,10,4,36,1
<35,No,Undergraduate,1,Man,0,Dev,11,2,15,1
<35,No,NoHigherEd,1,Man,1,Dev,12,7,11,0
>35,No,Undergraduate,1,Man,1,Dev,31,19,16,1
<35,No,Undergraduate,1,Man,1,Dev,5,4,12,0
<35,No,Other,1,Man,0,Dev,11,3,6,0
<35,No,Undergraduate,1,Man,0,Dev,4,3,17,1
<35,Yes,Master,0,Man,1,Dev,5,2,7,0
>35,No,Master,1,Man,0,Dev,17,14,7,0
<35,No,Undergraduate,1,Man,1,Dev,9,5,14,1
<35,No,Undergraduate,1,Man,1,Dev,8,4,9,0
>35,No,Undergraduate,0,Man,0,Dev,24,18,26,1
<35,No,Undergraduate,1,Man,0,Dev,10,5,9,0
<35,No,NoHigherEd,1,Man,1,Dev,4,2,23,1
<35,No,Master,1,Man,1,Dev,12,10,24,1
>35,No,Undergraduate,1,Man,0,Dev,4,2,5,0
>35,No,Master,1,Man,0,Dev,30,20,9,0
<35,No,Master,1,Man,0,Dev,9,1,6,0
<35,No,Master,1,Man,0,NotDev,5,2,16,1
<35,No,Undergraduate,1,Man,0,Dev,15,6,17,1
<35,No,Other,1,Man,0,Dev,4,2,15,1
<35,No,NoHigherEd,0,Man,0,Dev,18,10,15,0
<35,No,Undergraduate,1,Man,0,Dev,8,2,13,1
>35,No,Other,1,Man,0,Dev,20,15,20,1
<35,No,Undergraduate,1,Man,0,Dev,6,1,33,1
<35,No,Undergraduate,1,Man,0,Dev,13,3,20,1
<35,No,Undergraduate,1,Man,1,Dev,8,5,18,0
>35,No,Other,0,Woman,0,Dev,6,5,14,0
<35,No,Master,1,Man,1,Dev,14,5,4,0
>35,No,Master,0,Man,0,Dev,20,12,9,0
<35,No,Master,1,Man,0,Dev,8,6,22,1
<35,No,Undergraduate,1,Man,0,Dev,6,5,10,0
<35,No,Master,1,Man,0,Dev,6,2,25,1
<35,Yes,Undergraduate,1,Man,0,Dev,15,8,9,0
<35,No,Undergraduate,1,Man,1,Dev,8,4,14,1
>35,No,Undergraduate,1,Man,0,Dev,28,26,16,1
<35,No,Other,1,Man,0,Dev,10,7,12,0
<35,No,Undergraduate,1,Man,1,Dev,6,4,8,1
<35,Yes,Other,1,Man,0,Dev,5,2,22,1
>35,No,Other,1,Man,0,NotDev,39,22,5,0
<35,No,Undergraduate,0,Man,0,Dev,5,1,14,1
<35,No,Undergraduate,1,Man,0,Dev,3,0,7,0
<35,No,Master,1,Man,0,Dev,14,10,4,0
>35,No,Master,1,Man,0,Dev,16,15,8,0
<35,No,Master,1,Man,0,Dev,7,5,16,1
<35,No,Undergraduate,1,Man,0,Dev,3,2,15,1
>35,No,Master,1,Man,0,Dev,46,40,9,1
<35,No,Undergraduate,1,Man,0,Dev,7,4,7,0
>35,No,Undergraduate,1,Man,1,Dev,10,10,16,0
<35,No,Undergraduate,1,Man,1,Dev,4,4,7,0
<35,No,Undergraduate,1,Man,1,NotDev,13,2,24,1
<35,No,Other,1,Man,1,Dev,9,5,19,1
>35,No,NoHigherEd,1,Man,0,Dev,36,23,14,1
<35,No,Undergraduate,1,Man,0,Dev,2,0,9,1
<35,No,Undergraduate,1,Man,0,Dev,16,8,19,1
>35,No,Master,0,Woman,0,Dev,22,21,8,0
>35,No,PhD,1,Man,0,NotDev,45,34,4,0
<35,No,Undergraduate,1,Man,0,Dev,7,3,8,0
>35,No,Other,1,Man,1,Dev,33,22,6,0
<35,No,Undergraduate,1,Man,1,Dev,10,0,17,1
>35,No,Undergraduate,1,Man,1,Dev,24,17,3,0
<35,No,Undergraduate,1,Man,1,Dev,14,9,7,1
<35,No,Undergraduate,1,Man,0,Dev,5,5,11,1
>35,No,Undergraduate,1,Man,0,NotDev,15,10,17,0
<35,No,Master,1,Man,0,Dev,12,1,13,0
<35,No,Other,0,Man,0,Dev,12,5,35,1
<35,No,Undergraduate,1,Man,0,Dev,16,9,16,1
>35,No,Undergraduate,0,NonBinary,0,Dev,30,30,17,1
<35,No,Master,0,Man,0,Dev,12,10,18,1
<35,No,Undergraduate,1,Man,0,Dev,12,7,15,1
>35,No,Undergraduate,1,Man,1,Dev,30,17,11,0
>35,No,Undergraduate,1,Man,1,Dev,20,8,7,0
<35,No,Master,1,Man,1,Dev,7,0,19,1
>35,No,Undergraduate,1,Man,0,Dev,15,10,5,0
>35,No,Undergraduate,0,Man,0,Dev,25,20,17,0
<35,No,NoHigherEd,1,Woman,1,Dev,13,4,18,1
<35,No,Undergraduate,1,Man,0,Dev,9,4,7,0
<35,No,Master,0,Man,1,Dev,9,3,7,0
>35,No,Other,0,Man,1,Dev,34,24,32,1
<35,No,Other,1,Man,0,Dev,8,5,14,0
>35,Yes,Undergraduate,0,Man,0,Dev,41,24,21,1
<35,No,Undergraduate,1,Man,1,Dev,1,0,16,1
<35,No,Other,1,Man,0,NotDev,9,9,8,0
<35,No,NoHigherEd,1,Man,0,Dev,10,4,12,1
<35,Yes,Undergraduate,1,Man,1,Dev,5,4,10,0
>35,No,Other,1,Man,1,Dev,24,13,16,0
>35,No,Master,1,Man,0,Dev,36,23,7,0
>35,No,Undergraduate,1,Man,0,Dev,33,31,19,1
<35,No,Undergraduate,1,Man,0,Dev,8,2,16,1
<35,No,Undergraduate,1,Man,0,Dev,7,4,10,0
>35,No,PhD,1,Man,0,NotDev,21,12,24,1
>35,No,Undergraduate,1,Man,0,Dev,30,27,13,0
>35,No,Undergraduate,1,Man,0,Dev,6,4,20,1
<35,No,Undergraduate,1,Man,0,Dev,15,10,9,0
>35,No,Undergraduate,1,Man,0,Dev,40,35,13,1
>35,No,Undergraduate,1,Man,0,Dev,30,16,8,0
<35,No,Undergraduate,1,Man,0,Dev,11,7,19,1
>35,No,Other,1,Man,0,Dev,11,11,14,1
<35,No,Other,1,Man,0,Dev,15,11,15,1
>35,No,Other,1,Man,0,Dev,20,10,17,1
<35,No,Undergraduate,1,Man,0,Dev,18,18,16,1
<35,No,Other,1,Man,1,Dev,4,2,17,0
<35,No,Master,1,Man,0,Dev,10,1,15,1
>35,No,Undergraduate,1,Man,1,Dev,20,7,13,0
<35,Yes,Other,1,Man,0,Dev,6,4,5,0
<35,No,Undergraduate,1,Man,1,Dev,8,6,9,1
<35,No,Undergraduate,1,Man,0,Dev,5,1,7,0
<35,No,Undergraduate,1,Man,0,Dev,12,10,8,0
>35,No,Other,1,Man,0,NotDev,33,18,16,1
>35,No,Other,0,Man,0,Dev,25,23,22,0
>35,No,Undergraduate,1,Man,0,Dev,42,38,5,0
<35,No,Other,1,Man,1,Dev,9,1,5,0
>35,No,Master,1,Man,0,Dev,18,16,9,1
