Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,ComputerSkills,Employed
<35,No,Undergraduate,1,Man,Yes,Dev,4,0,10,0
>35,No,Undergraduate,1,Man,No,Dev,16,12,17,1
>35,No,Undergraduate,1,Man,No,Dev,10,6,13,0
<35,No,Master,1,Man,No,Dev,5,0,18,1
>35,Yes,Undergraduate,1,Man,No,NotDev,10,8,6,0
<35,No,Master,1,Man,No,NotDev,5,5,6,0
<35,No,Undergraduate,1,Woman,Yes,Dev,19,19,11,0
<35,No,Undergraduate,1,Man,No,Dev,6,1,7,0
<35,No,Other,1,Man,Yes,Dev,15,5,21,1
<35,No,Master,1,Man,No,Dev,12,5,11,0
<35,Yes,Undergraduate,0,Man,Yes,Dev,20,10,27,1
<35,No,Other,1,Man,No,Dev,14,6,19,1
<35,No,Undergraduate,1,Man,No,Dev,7,5,9,0
<35,No,Undergraduate,1,Man,Yes,NotDev,10,7,26,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,4,8,1
>35,No,Master,1,Man,No,Dev,20,10,6,0
>35,Yes,Other,0,Man,Yes,Dev,21,15,16,1
>35,No,Master,1,Man,No,Dev,19,14,7,0
>35,No,Master,0,Man,No,Dev,20,15,7,0
>35,Yes,Other,0,Man,Yes,NotDev,27,14,5,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,12,0
<35,No,Undergraduate,1,Man,Yes,Dev,12,9,20,1
<35,No,Master,1,Man,No,Dev,14,6,10,0
<35,No,Undergraduate,1,Man,No,NotDev,11,9,10,1
>35,No,Undergraduate,1,Man,No,Dev,22,21,12,1
<35,No,Master,1,Man,Yes,Dev,15,11,6,0
>35,No,Undergraduate,1,Man,No,Dev,26,21,26,1
<35,No,Master,1,Man,No,Dev,15,10,12,0
>35,No,Master,1,Man,No,Dev,39,33,4,0
<35,No,Master,1,Man,No,Dev,3,2,13,0
<35,No,Undergraduate,1,Man,No,Dev,18,14,15,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,18,0
>35,No,NoHigherEd,1,Man,Yes,Dev,15,11,12,0
<35,No,Master,0,Man,No,NotDev,17,0,4,0
<35,No,Undergraduate,1,Man,Yes,Dev,3,0,23,1
<35,No,Other,1,Man,No,Dev,7,2,18,1
<35,No,Master,1,Man,No,Dev,7,3,14,0
<35,No,Undergraduate,1,Man,No,Dev,1,1,8,1
>35,Yes,Undergraduate,1,Man,Yes,Dev,20,17,16,1
<35,No,Other,0,Man,No,Dev,3,1,11,1
>35,No,Undergraduate,0,Man,Yes,Dev,30,25,24,1
>35,No,Undergraduate,1,Man,No,Dev,24,21,10,1
>35,No,Other,1,Man,No,Dev,13,10,12,1
>35,No,Master,1,Man,Yes,Dev,20,14,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,9,4,18,0
>35,No,PhD,0,Man,No,Dev,30,20,6,1
<35,No,Master,1,NonBinary,No,Dev,15,2,11,1
<35,No,Other,1,Man,No,Dev,10,8,19,1
>35,No,Master,1,Man,No,Dev,35,21,15,1
>35,No,Master,1,Man,Yes,NotDev,37,25,14,0
<35,No,Undergraduate,1,Man,No,Dev,8,0,15,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,11,1
<35,No,Undergraduate,1,NonBinary,Yes,Dev,7,2,7,0
<35,No,Master,1,Man,No,Dev,9,2,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,7,2,10,1
<35,No,Master,1,Man,No,Dev,15,3,47,1
<35,No,Other,1,Man,No,Dev,2,2,4,0
>35,No,Master,1,Man,No,Dev,25,20,19,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,14,0
>35,No,Master,1,Man,No,Dev,15,7,6,0
>35,No,Master,1,Man,No,NotDev,25,18,16,1
<35,Yes,Master,1,Man,No,Dev,8,2,10,1
>35,No,Undergraduate,1,Man,No,Dev,24,21,9,0
>35,No,PhD,1,Man,No,NotDev,37,37,4,0
>35,No,Master,1,Man,No,Dev,20,15,13,1
>35,No,Other,1,NonBinary,No,Dev,34,28,5,0
<35,No,Other,0,Man,No,Dev,7,5,19,0
>35,No,Undergraduate,1,Man,Yes,Dev,23,23,10,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,14,1
<35,No,Other,1,Man,No,Dev,18,10,18,1
>35,No,Master,1,Man,No,NotDev,20,20,19,1
>35,No,Undergraduate,1,Man,Yes,Dev,23,15,14,0
<35,No,Undergraduate,1,Man,No,Dev,9,3,23,0
<35,No,Master,1,Man,No,Dev,13,7,13,1
<35,No,Undergraduate,0,Man,No,Dev,3,1,9,0
<35,Yes,Undergraduate,0,Man,Yes,Dev,5,2,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,10,1
<35,No,Undergraduate,1,Man,Yes,Dev,11,5,12,1
<35,No,Undergraduate,1,Man,No,Dev,11,5,11,0
<35,No,Undergraduate,1,Man,No,Dev,20,11,20,1
<35,No,Undergraduate,1,Man,No,Dev,9,1,26,1
<35,Yes,Undergraduate,1,Man,No,Dev,14,6,28,1
>35,No,Undergraduate,1,Man,Yes,Dev,6,4,13,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,24,1
<35,No,Undergraduate,1,Man,No,Dev,11,3,8,0
<35,No,Other,0,Man,No,Dev,10,6,11,0
<35,No,Undergraduate,1,Man,No,Dev,15,10,16,1
<35,No,Master,1,Man,No,Dev,12,7,9,0
<35,No,NoHigherEd,1,Man,No,NotDev,20,10,25,1
>35,No,Undergraduate,1,Man,No,Dev,6,5,16,0
>35,No,Master,1,Man,Yes,NotDev,30,20,13,0
<35,No,Undergraduate,1,Man,Yes,Dev,4,2,14,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,23,1
<35,No,Master,1,Man,No,Dev,6,4,8,0
<35,No,Undergraduate,1,Man,No,Dev,1,0,8,0
>35,No,NoHigherEd,1,Man,No,Dev,39,20,6,0
<35,No,Master,1,Man,No,Dev,20,13,17,1
<35,No,Undergraduate,1,Woman,Yes,Dev,6,1,9,0
<35,No,Undergraduate,1,Man,No,Dev,7,1,6,0
<35,No,Master,1,Man,No,Dev,16,16,11,0
<35,No,Undergraduate,1,Man,No,Dev,8,5,16,1
<35,No,Undergraduate,0,Man,No,NotDev,9,2,15,1
>35,No,Undergraduate,1,Man,Yes,Dev,25,10,4,0
<35,No,Other,1,NonBinary,No,Dev,17,10,11,0
>35,No,NoHigherEd,1,Man,No,Dev,17,12,8,1
<35,No,Undergraduate,1,Man,No,Dev,6,2,9,1
<35,No,Other,1,Man,No,Dev,12,6,10,0
<35,No,Master,1,Man,Yes,Dev,15,7,15,1
<35,No,Other,1,Man,No,Dev,15,7,22,0
<35,No,Master,1,Man,No,Dev,10,8,13,1
<35,No,Undergraduate,1,Man,No,Dev,5,0,24,1
<35,No,Master,1,Man,No,Dev,11,9,6,0
>35,No,Master,1,Man,No,Dev,24,17,19,1
<35,No,Undergraduate,1,Man,No,Dev,11,10,8,0
<35,No,Master,1,Man,No,Dev,9,8,10,1
<35,No,Undergraduate,1,Man,No,Dev,6,2,8,0
<35,No,Master,1,Man,No,NotDev,10,8,6,0
<35,No,Undergraduate,1,Man,No,Dev,7,4,8,0
<35,No,Undergraduate,1,Woman,Yes,Dev,20,5,14,1
>35,No,Undergraduate,0,Man,No,Dev,40,35,13,0
<35,No,Master,1,Man,No,Dev,17,5,10,0
<35,No,Undergraduate,1,Man,No,Dev,12,7,10,0
<35,No,Undergraduate,0,Man,No,Dev,11,8,20,1
>35,No,Undergraduate,1,Man,Yes,Dev,40,35,12,0
>35,No,Undergraduate,1,NonBinary,Yes,Dev,35,23,7,0
>35,No,PhD,1,Man,No,Dev,35,20,9,0
<35,No,Undergraduate,1,Man,No,Dev,25,15,20,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,14,1
>35,No,Undergraduate,1,Man,No,Dev,27,5,16,1
>35,No,Master,1,Man,No,Dev,25,21,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,18,8,6,0
<35,No,Undergraduate,1,Man,No,Dev,10,8,15,1
<35,No,Undergraduate,1,Woman,Yes,Dev,7,2,17,1
<35,No,Other,0,Man,No,Dev,14,7,16,0
<35,No,Undergraduate,1,Man,No,Dev,13,8,14,0
>35,No,Undergraduate,1,Man,No,Dev,9,8,14,0
>35,Yes,Undergraduate,1,Man,Yes,Dev,41,27,27,1
<35,No,Undergraduate,1,Man,No,Dev,8,5,16,1
>35,No,Undergraduate,1,Man,No,Dev,10,6,14,0
<35,No,Undergraduate,1,Man,No,Dev,12,8,24,1
<35,Yes,Other,0,Man,No,Dev,17,14,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,7,6,0
<35,No,Undergraduate,0,Man,No,Dev,14,12,16,0
>35,No,Master,1,Man,No,Dev,18,16,16,1
>35,No,NoHigherEd,0,Man,No,Dev,18,11,12,1
>35,No,Master,1,Man,No,Dev,21,11,17,0
>35,No,Undergraduate,1,Man,No,Dev,8,6,17,0
<35,No,Undergraduate,1,Man,No,Dev,11,3,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,11,1
<35,No,Master,1,Man,No,Dev,11,6,10,0
<35,No,NoHigherEd,1,Man,No,Dev,5,1,8,0
>35,No,Undergraduate,1,Man,No,Dev,20,17,18,1
<35,No,Undergraduate,1,Man,No,Dev,7,5,14,1
>35,No,NoHigherEd,1,Man,No,Dev,25,10,17,1
<35,Yes,Undergraduate,1,Man,No,Dev,9,5,19,1
<35,No,Master,1,Man,No,Dev,6,2,20,1
<35,No,Undergraduate,1,Man,No,Dev,6,2,14,0
>35,No,Master,1,Man,No,Dev,26,20,9,0
<35,No,Other,0,Man,No,Dev,11,8,36,1
<35,No,Other,1,Man,No,Dev,9,8,38,1
<35,Yes,NoHigherEd,1,Man,Yes,Dev,0,0,17,1
<35,No,Undergraduate,1,Man,No,Dev,17,12,11,0
<35,No,Master,0,Man,No,Dev,11,5,10,0
<35,No,Other,0,Man,No,Dev,7,4,17,1
<35,No,Master,1,Man,No,Dev,0,0,10,0
>35,No,Undergraduate,1,Man,No,Dev,42,40,12,0
>35,No,Master,1,Man,No,Dev,25,18,10,0
>35,No,Undergraduate,1,Man,No,Dev,39,35,17,1
<35,No,Master,1,Man,No,Dev,15,8,18,1
>35,No,Master,1,Man,No,NotDev,35,30,8,0
>35,No,Master,1,Man,No,NotDev,35,25,30,1
<35,No,Undergraduate,0,Man,Yes,Dev,4,2,13,1
>35,No,Other,1,Man,No,Dev,3,2,22,1
<35,No,Undergraduate,1,Man,No,Dev,7,1,18,1
<35,No,Undergraduate,1,Man,No,Dev,12,4,19,1
<35,No,Undergraduate,1,Woman,No,Dev,9,6,13,0
<35,No,Undergraduate,1,Man,No,Dev,5,1,11,0
<35,No,Undergraduate,1,Woman,Yes,Dev,12,3,16,0
>35,No,Master,1,Man,No,Dev,15,13,6,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,4,23,1
>35,No,Other,1,Man,No,Dev,21,8,15,1
>35,No,Undergraduate,1,Man,No,Dev,20,11,19,1
>35,No,Other,1,Man,No,NotDev,16,14,21,1
<35,No,Master,1,Man,No,Dev,11,6,14,1
>35,No,Undergraduate,1,Man,No,Dev,36,26,37,1
>35,No,Undergraduate,1,Man,Yes,Dev,35,22,10,0
<35,No,NoHigherEd,0,Man,No,Dev,3,0,14,1
<35,No,Undergraduate,0,Woman,No,Dev,10,5,23,1
>35,No,Other,1,Man,No,Dev,30,30,16,1
<35,No,Master,1,Man,No,Dev,10,4,18,1
<35,No,Undergraduate,1,Man,No,Dev,12,10,19,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,4,21,1
>35,No,Undergraduate,1,Man,No,Dev,15,11,15,0
>35,No,Undergraduate,1,Man,No,Dev,40,26,23,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,12,0
<35,No,NoHigherEd,1,Man,No,Dev,5,3,24,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,18,1
>35,No,Master,0,Man,Yes,NotDev,11,11,7,0
<35,No,Other,1,Man,No,NotDev,15,10,13,0
<35,No,NoHigherEd,1,Man,No,Dev,3,2,11,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,0,6,0
<35,No,Undergraduate,1,Man,No,Dev,18,10,28,1
>35,No,Master,1,Man,No,Dev,26,22,10,1
>35,No,Undergraduate,1,Man,No,Dev,20,20,6,0
<35,No,Undergraduate,0,Man,No,Dev,6,2,11,0
<35,No,NoHigherEd,1,Man,No,Dev,4,4,9,0
>35,No,Master,1,Man,No,Dev,16,10,10,0
>35,No,Undergraduate,1,Man,No,Dev,21,18,26,1
<35,Yes,Undergraduate,0,Man,Yes,Dev,8,3,16,0
<35,Yes,Undergraduate,1,Man,No,Dev,9,2,12,1
<35,No,Master,1,Man,No,Dev,6,6,12,0
>35,No,Master,0,Man,No,Dev,30,22,14,1
>35,No,NoHigherEd,1,Man,No,Dev,31,18,15,1
>35,No,Master,1,Man,No,Dev,30,21,17,1
<35,No,Master,1,Man,No,Dev,15,6,26,1
>35,No,Undergraduate,1,Man,No,Dev,25,20,6,0
<35,No,NoHigherEd,0,Man,No,Dev,5,3,15,1
>35,No,Master,1,Man,No,Dev,28,14,10,0
>35,No,Undergraduate,1,Man,No,Dev,12,8,5,0
>35,No,PhD,1,NonBinary,No,Dev,15,5,6,0
>35,No,Undergraduate,1,Man,No,Dev,21,16,13,0
>35,No,Undergraduate,1,Man,No,Dev,24,20,16,0
>35,No,Undergraduate,1,Man,Yes,Dev,19,9,2,0
>35,No,PhD,1,Man,No,NotDev,35,20,18,1
<35,No,Undergraduate,1,Man,No,Dev,2,0,14,0
<35,No,Master,1,Man,No,Dev,15,5,11,1
>35,No,Master,1,Man,No,Dev,18,16,3,0
<35,No,Other,1,Man,No,Dev,6,3,6,0
>35,No,Master,1,Man,No,Dev,11,9,11,0
<35,No,Other,0,Woman,No,Dev,8,6,8,1
<35,No,Undergraduate,1,Man,No,NotDev,6,1,19,1
<35,No,Master,1,Man,No,Dev,12,8,13,0
>35,No,Other,0,Man,Yes,Dev,36,30,24,1
>35,No,PhD,1,Woman,No,NotDev,9,5,5,0
<35,No,Undergraduate,1,Man,No,Dev,12,10,12,0
>35,No,Undergraduate,1,Man,No,Dev,20,10,7,0
<35,No,Undergraduate,0,Man,No,Dev,4,0,14,0
>35,No,Undergraduate,1,Man,No,Dev,18,13,5,1
>35,No,Undergraduate,0,Man,No,NotDev,15,11,12,0
>35,No,Undergraduate,1,Man,No,Dev,7,4,15,0
<35,No,NoHigherEd,1,Man,Yes,Dev,10,9,19,1
<35,No,Other,1,Man,Yes,Dev,23,17,26,1
<35,No,Master,1,Man,No,Dev,6,1,13,0
>35,No,Undergraduate,1,Man,No,Dev,50,40,10,1
<35,No,Undergraduate,1,Man,No,Dev,11,3,21,1
<35,No,Undergraduate,1,Man,No,Dev,12,3,3,0
<35,No,Master,1,Man,No,Dev,8,1,5,0
>35,No,Undergraduate,1,Man,No,Dev,10,7,16,1
<35,No,Other,1,Man,No,Dev,20,11,16,1
<35,No,Master,1,Man,No,Dev,17,15,32,1
<35,No,Other,1,Man,Yes,Dev,29,20,14,1
<35,No,Undergraduate,1,Man,No,Dev,6,3,11,0
>35,No,Master,1,Man,No,Dev,30,25,9,0
<35,No,Undergraduate,1,Man,No,NotDev,15,12,9,0
<35,No,Undergraduate,1,Man,Yes,NotDev,15,8,24,1
<35,No,PhD,1,Man,No,Dev,9,5,24,1
<35,No,Undergraduate,1,Man,No,Dev,5,0,8,0
<35,No,Undergraduate,1,Woman,Yes,Dev,10,5,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,17,12,12,0
<35,No,Master,1,Man,No,Dev,13,4,9,0
<35,No,Undergraduate,1,Man,No,Dev,15,10,16,0
>35,No,Master,1,Man,No,NotDev,12,9,8,0
>35,No,Undergraduate,1,Man,No,Dev,9,3,8,0
<35,No,NoHigherEd,1,Man,No,NotDev,5,1,18,0
>35,No,Master,0,Man,No,Dev,22,17,12,0
<35,No,Master,1,Man,No,Dev,21,10,18,1
<35,No,Other,0,Man,No,Dev,5,4,20,1
<35,No,Undergraduate,1,Man,No,Dev,14,4,39,1
<35,No,Undergraduate,1,Man,No,Dev,15,10,20,0
>35,No,Undergraduate,1,Man,No,Dev,17,6,11,1
<35,No,Other,1,Man,No,Dev,11,5,12,1
>35,No,Master,1,Man,Yes,Dev,19,15,15,1
<35,No,PhD,1,Man,Yes,Dev,20,9,13,1
>35,No,PhD,1,Man,No,Dev,15,10,6,0
<35,No,Undergraduate,1,Man,No,Dev,12,7,26,1
>35,No,Undergraduate,1,Man,No,NotDev,15,10,7,0
<35,No,Master,1,Man,No,Dev,25,10,9,1
>35,No,Undergraduate,1,Man,No,NotDev,40,23,1,0
<35,No,Undergraduate,1,Man,No,Dev,14,9,7,0
<35,No,Other,1,Man,Yes,Dev,4,2,10,1
<35,No,Undergraduate,1,Man,Yes,Dev,7,3,9,0
<35,No,NoHigherEd,1,Man,No,NotDev,3,2,11,0
>35,Yes,Undergraduate,1,Man,Yes,Dev,30,30,16,1
<35,No,Other,1,Man,Yes,Dev,11,6,16,1
>35,No,Other,1,Man,No,Dev,15,12,22,1
>35,No,Undergraduate,1,Man,No,Dev,15,14,13,1
<35,No,Other,1,Man,No,Dev,13,10,16,1
>35,No,Undergraduate,1,Man,No,NotDev,50,36,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,12,8,19,1
<35,No,Undergraduate,1,Man,No,Dev,6,3,5,0
>35,No,PhD,1,Man,No,Dev,30,14,21,1
<35,No,Other,1,Man,Yes,NotDev,9,6,6,0
<35,No,Other,1,Man,No,Dev,22,14,11,0
>35,No,Undergraduate,1,Man,Yes,Dev,32,20,11,0
>35,No,Undergraduate,1,Man,No,Dev,15,8,11,0
<35,No,Undergraduate,1,Man,No,Dev,7,2,5,0
<35,No,Undergraduate,1,Man,No,Dev,10,6,32,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,0,25,1
>35,No,Undergraduate,0,Man,No,Dev,28,24,6,0
<35,No,Undergraduate,1,Woman,No,Dev,11,7,9,0
<35,No,Undergraduate,1,Man,No,Dev,11,10,14,0
<35,No,Other,1,Man,No,Dev,11,3,16,1
<35,No,Master,1,Man,No,Dev,12,7,12,1
>35,No,Master,1,Man,No,Dev,26,15,13,0
>35,Yes,Undergraduate,0,Man,Yes,Dev,20,17,13,0
>35,No,Master,1,Man,No,Dev,37,18,13,1
<35,No,Other,1,Man,No,NotDev,19,13,13,1
>35,No,Undergraduate,1,Man,No,Dev,21,21,19,1
>35,No,Undergraduate,1,Man,No,Dev,19,15,5,0
<35,No,Master,1,Man,No,Dev,11,3,17,1
<35,Yes,Other,1,Man,Yes,Dev,15,8,8,0
<35,No,Other,1,Man,No,Dev,3,0,19,0
>35,No,Other,1,Man,Yes,Dev,35,21,10,1
>35,No,Undergraduate,1,Man,No,Dev,20,20,18,1
<35,No,Undergraduate,1,Man,No,NotDev,5,5,11,0
>35,No,Undergraduate,1,Man,No,NotDev,28,23,7,0
<35,No,Undergraduate,1,Man,Yes,Dev,9,0,4,0
<35,Yes,Other,1,Man,No,Dev,14,5,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,0,6,0
<35,No,Other,1,Man,No,Dev,4,2,8,0
>35,No,Other,1,Man,Yes,NotDev,11,10,13,0
<35,No,PhD,1,Man,No,Dev,3,2,17,1
<35,No,Master,1,Man,No,Dev,13,5,19,1
<35,No,Master,1,Man,No,Dev,7,2,12,0
<35,No,Master,1,Man,No,Dev,6,3,7,0
>35,No,Master,1,Man,Yes,Dev,20,10,41,1
>35,No,Master,1,Man,Yes,NotDev,30,3,11,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,21,1
>35,No,Undergraduate,1,Man,No,Dev,26,22,3,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,4,2,0
<35,No,Undergraduate,1,Man,No,Dev,8,3,9,0
<35,No,Master,1,Man,No,Dev,7,5,7,0
<35,No,Undergraduate,1,Man,Yes,Dev,9,6,10,0
>35,No,Other,1,Man,No,Dev,44,36,14,0
<35,No,PhD,1,Man,No,NotDev,7,1,4,0
<35,No,Other,1,Woman,No,Dev,15,12,10,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,9,0
>35,No,Undergraduate,0,Man,No,Dev,30,26,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,8,7,22,1
<35,No,Other,1,Man,No,Dev,3,1,4,0
>35,Yes,Undergraduate,0,NonBinary,No,Dev,25,25,16,0
<35,No,Undergraduate,1,Man,No,Dev,3,2,16,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,9,0
>35,No,Other,1,Man,No,Dev,37,26,17,1
<35,No,Undergraduate,0,Man,Yes,Dev,13,11,16,1
<35,No,Undergraduate,1,Man,No,Dev,6,5,11,0
<35,No,Master,1,Man,No,Dev,13,9,10,0
<35,No,Undergraduate,1,Man,No,Dev,19,8,18,1
<35,No,NoHigherEd,1,Man,No,Dev,2,1,10,0
<35,No,Undergraduate,1,Man,No,Dev,8,6,18,1
>35,No,Other,1,Man,Yes,Dev,43,39,1,0
>35,No,Other,1,Man,No,Dev,25,15,27,1
<35,No,Master,1,Man,Yes,Dev,17,5,7,0
>35,No,Master,1,Man,No,Dev,18,12,5,0
<35,No,Undergraduate,1,Man,No,Dev,22,8,28,1
<35,No,Master,0,Man,No,Dev,6,5,10,1
<35,No,Master,1,Man,No,Dev,6,3,17,0
<35,No,Master,1,Man,No,Dev,11,8,6,0
<35,No,Undergraduate,1,Man,No,Dev,5,2,17,1
<35,No,Master,1,Man,No,Dev,10,6,17,1
<35,No,Other,1,Man,No,Dev,18,10,16,0
<35,No,Other,1,Man,Yes,Dev,3,2,11,0
<35,No,Undergraduate,1,Man,No,Dev,7,6,5,0
<35,No,NoHigherEd,1,Man,Yes,Dev,9,0,7,0
>35,No,Undergraduate,1,Man,No,NotDev,35,30,7,0
<35,No,Undergraduate,1,Man,No,Dev,6,6,16,1
<35,No,Undergraduate,1,Man,Yes,Dev,9,6,22,1
>35,No,PhD,1,Man,No,Dev,20,10,9,0
>35,No,Other,0,Man,No,Dev,39,29,14,1
>35,No,NoHigherEd,1,Man,No,Dev,15,8,8,0
<35,No,Other,0,Man,No,Dev,2,1,13,1
>35,No,Undergraduate,1,Man,No,Dev,14,12,15,1
>35,No,Other,1,Man,No,Dev,35,26,21,0
<35,No,Other,1,Man,No,Dev,12,9,13,1
<35,No,Undergraduate,0,Man,Yes,Dev,0,4,16,1
<35,No,PhD,1,Man,No,NotDev,9,9,5,0
<35,No,Undergraduate,1,Man,No,Dev,5,4,13,0
<35,No,Undergraduate,1,Man,No,Dev,2,0,11,0
<35,No,NoHigherEd,0,Man,No,Dev,4,8,14,0
>35,No,Master,1,Man,No,Dev,25,14,8,1
<35,No,Master,0,Man,No,Dev,17,13,10,1
<35,No,Undergraduate,1,Man,No,Dev,12,4,7,0
>35,No,Undergraduate,1,Man,No,NotDev,14,9,5,0
<35,No,Undergraduate,0,Man,No,Dev,16,12,24,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,3,12,1
<35,No,Undergraduate,1,Man,No,Dev,7,6,10,0
<35,No,Other,1,Man,No,Dev,21,13,24,1
<35,No,Undergraduate,1,NonBinary,No,NotDev,10,7,2,0
<35,No,Master,1,Man,No,Dev,15,10,3,0
>35,No,Undergraduate,1,Man,Yes,Dev,38,23,9,0
>35,No,NoHigherEd,1,Woman,No,Dev,10,5,10,1
<35,No,NoHigherEd,0,Man,Yes,Dev,10,2,15,1
<35,No,Undergraduate,1,Man,No,Dev,2,5,7,0
<35,No,Master,0,Man,No,Dev,15,10,5,0
<35,No,Undergraduate,1,Man,No,Dev,1,0,1,0
>35,No,Undergraduate,1,Man,No,Dev,37,25,7,0
<35,No,Master,1,Man,Yes,Dev,8,2,5,0
>35,No,Other,1,Man,No,Dev,31,22,10,1
>35,No,Master,1,Man,No,Dev,20,12,10,0
>35,No,Undergraduate,1,Man,No,Dev,23,17,14,0
<35,No,Undergraduate,1,Man,No,Dev,3,0,15,1
>35,No,PhD,1,Woman,Yes,NotDev,35,15,1,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,13,0
<35,No,Undergraduate,1,Man,No,Dev,4,5,13,0
<35,No,Master,1,Man,No,Dev,12,5,21,1
<35,No,Undergraduate,1,Man,No,Dev,5,0,17,1
<35,No,Undergraduate,1,Woman,No,Dev,7,2,4,0
<35,No,Master,1,Man,No,Dev,15,6,18,0
<35,Yes,Undergraduate,0,Man,Yes,Dev,3,1,17,1
<35,No,Undergraduate,1,Man,No,Dev,3,2,11,0
>35,No,Master,1,Man,Yes,Dev,30,15,16,1
<35,No,Undergraduate,1,Man,No,Dev,11,3,15,0
<35,No,Master,1,Man,No,Dev,10,5,14,1
<35,No,Other,1,Man,No,Dev,14,12,12,1
<35,No,Undergraduate,1,Man,Yes,Dev,6,2,12,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,14,0
>35,No,Master,1,Man,No,Dev,17,13,13,1
<35,No,Master,1,Man,Yes,Dev,7,4,23,1
<35,No,Master,1,Man,No,Dev,18,10,15,1
<35,No,Undergraduate,1,Man,No,Dev,9,4,19,1
>35,No,Master,0,Man,No,Dev,30,22,11,0
<35,No,Undergraduate,1,Man,No,Dev,7,5,6,0
>35,No,Master,0,Man,No,Dev,20,9,29,1
<35,No,Undergraduate,1,Man,No,Dev,14,12,27,1
>35,No,Master,0,Man,No,Dev,45,30,30,1
<35,No,Master,1,Man,Yes,Dev,10,2,5,0
<35,No,Undergraduate,1,Man,No,Dev,5,4,14,1
<35,No,NoHigherEd,1,Woman,Yes,Dev,4,2,20,1
<35,No,Undergraduate,1,Man,No,Dev,4,1,8,0
<35,No,Other,1,Man,No,NotDev,12,7,21,1
<35,Yes,NoHigherEd,1,Man,No,Dev,3,1,15,1
<35,No,Master,1,Man,No,Dev,10,7,15,1
>35,No,Master,1,Man,No,Dev,25,25,4,0
<35,No,Undergraduate,1,Man,No,Dev,8,3,9,0
<35,No,Master,1,Man,No,Dev,11,9,9,0
>35,No,Master,0,Man,No,Dev,33,26,8,0
<35,No,Master,1,Man,No,NotDev,11,7,4,0
>35,No,Other,1,Man,No,Dev,20,12,18,1
>35,No,Undergraduate,1,Man,No,Dev,12,7,3,0
>35,No,Undergraduate,1,Man,Yes,Dev,25,13,7,0
<35,No,Undergraduate,1,Man,No,Dev,15,11,15,0
<35,No,Undergraduate,1,Man,Yes,NotDev,4,1,5,0
<35,No,PhD,1,NonBinary,Yes,Dev,10,3,9,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,4,0
>35,No,Master,1,Man,No,Dev,9,5,5,0
<35,No,Undergraduate,1,Man,No,Dev,6,2,23,1
<35,No,Other,0,Man,No,Dev,8,3,15,1
<35,No,Undergraduate,1,Woman,No,Dev,9,7,15,0
>35,No,Undergraduate,1,Man,Yes,Dev,12,8,2,0
<35,No,Other,1,Man,Yes,Dev,8,6,10,1
<35,No,Master,1,Man,No,Dev,7,4,12,0
<35,No,Undergraduate,1,Man,No,Dev,11,6,33,1
>35,No,Master,1,Man,No,Dev,30,17,18,1
<35,No,Master,1,Man,Yes,Dev,7,3,8,0
<35,No,Master,1,Man,No,Dev,16,11,17,1
<35,No,Undergraduate,0,Man,No,Dev,11,5,15,0
<35,No,Master,1,Man,No,Dev,7,4,20,1
>35,No,PhD,1,Man,No,Dev,33,21,12,1
>35,No,Other,1,Man,No,Dev,25,16,34,1
<35,No,Undergraduate,1,Man,No,Dev,2,1,10,1
<35,No,NoHigherEd,1,Man,Yes,Dev,6,4,5,0
>35,No,Master,0,Man,No,Dev,21,13,28,1
>35,No,Undergraduate,1,Man,No,Dev,20,16,14,0
<35,No,NoHigherEd,0,Man,Yes,Dev,7,3,24,1
